user_id,segment_label
557005,Exclusive discounts
538112,Free checked bag
485536,Free checked bag
530665,Free checked bag
512305,1-night free hotel with a flight
546064,Exclusive discounts
512598,1-night free hotel with a flight
540941,No cancellation fees
569239,1-night free hotel with a flight
538681,Free hotel meal
527726,No cancellation fees
540622,Exclusive discounts
510079,1-night free hotel with a flight
547606,Exclusive discounts
518639,Exclusive discounts
472713,1-night free hotel with a flight
512163,No cancellation fees
563691,Free hotel meal
488870,Free checked bag
541612,No cancellation fees
544513,Exclusive discounts
554670,Free hotel meal
531456,Exclusive discounts
583200,No cancellation fees
503945,Exclusive discounts
585250,Free hotel meal
561339,Free checked bag
444885,Free checked bag
532361,1-night free hotel with a flight
539140,Free checked bag
592221,Exclusive discounts
521295,Free checked bag
490358,Free hotel meal
527154,Exclusive discounts
521695,Exclusive discounts
520561,Free hotel meal
514926,Free checked bag
516375,Free hotel meal
554866,No cancellation fees
555326,Free checked bag
549466,No cancellation fees
538944,Exclusive discounts
582241,1-night free hotel with a flight
542282,Free checked bag
442812,Exclusive discounts
579589,No cancellation fees
489802,Free hotel meal
489730,No cancellation fees
584666,Free checked bag
556015,No cancellation fees
586762,Free checked bag
501436,1-night free hotel with a flight
474384,Exclusive discounts
426478,No cancellation fees
508964,Free checked bag
528580,Free hotel meal
516682,Free hotel meal
525056,Free hotel meal
407275,Free checked bag
532750,Exclusive discounts
565056,Free hotel meal
501125,Free hotel meal
488529,Free checked bag
505933,Free hotel meal
570600,Free hotel meal
533464,Free hotel meal
561699,No cancellation fees
504916,1-night free hotel with a flight
511542,Free hotel meal
556744,Free hotel meal
515610,1-night free hotel with a flight
514275,Exclusive discounts
517212,Exclusive discounts
556119,1-night free hotel with a flight
510828,Exclusive discounts
579714,1-night free hotel with a flight
590420,Free hotel meal
530687,Free hotel meal
593350,No cancellation fees
563679,1-night free hotel with a flight
406210,No cancellation fees
531663,Exclusive discounts
544497,Exclusive discounts
586357,1-night free hotel with a flight
514023,Free checked bag
508625,Exclusive discounts
521379,No cancellation fees
530627,1-night free hotel with a flight
513569,1-night free hotel with a flight
553559,Free hotel meal
568713,1-night free hotel with a flight
474951,Free checked bag
517743,1-night free hotel with a flight
523729,Free checked bag
544683,Free hotel meal
567885,No cancellation fees
627729,Free hotel meal
515953,Free hotel meal
564252,Exclusive discounts
388947,Free hotel meal
435596,No cancellation fees
493476,1-night free hotel with a flight
531834,1-night free hotel with a flight
572591,Free hotel meal
518894,Exclusive discounts
522943,Exclusive discounts
547459,Free hotel meal
526365,Exclusive discounts
518393,Free checked bag
571084,Exclusive discounts
523877,Free hotel meal
531204,Free hotel meal
516594,Exclusive discounts
601894,1-night free hotel with a flight
438189,Free checked bag
530543,Exclusive discounts
535497,Free checked bag
535365,No cancellation fees
577007,No cancellation fees
488410,No cancellation fees
509626,Free hotel meal
558988,Free hotel meal
545465,Free hotel meal
629952,Exclusive discounts
569643,1-night free hotel with a flight
548743,Exclusive discounts
571233,Free hotel meal
636873,No cancellation fees
454955,Free checked bag
465343,Free hotel meal
523290,Exclusive discounts
565377,Free checked bag
550830,Exclusive discounts
431746,Free checked bag
534082,Exclusive discounts
483237,Free hotel meal
565915,Free checked bag
535441,1-night free hotel with a flight
593386,Exclusive discounts
515941,Exclusive discounts
562832,Free hotel meal
523768,Free hotel meal
518628,Exclusive discounts
547664,Exclusive discounts
544868,Free checked bag
556714,Free checked bag
504299,Free checked bag
510537,Free hotel meal
512887,Free hotel meal
552643,Free hotel meal
521768,No cancellation fees
530649,Exclusive discounts
509924,Free hotel meal
522086,Free checked bag
359072,Free checked bag
543557,1-night free hotel with a flight
511066,Exclusive discounts
618201,Free hotel meal
515818,Exclusive discounts
562334,Free checked bag
502353,Exclusive discounts
538426,Exclusive discounts
627436,Free checked bag
532390,Free hotel meal
519357,Exclusive discounts
511910,Free hotel meal
516965,Free checked bag
519664,Exclusive discounts
559194,Free checked bag
527886,No cancellation fees
469767,Free checked bag
500078,Free hotel meal
541999,Exclusive discounts
297546,No cancellation fees
511140,Free hotel meal
525022,1-night free hotel with a flight
616470,Exclusive discounts
509933,Free hotel meal
570862,Free checked bag
517205,Free hotel meal
553631,Free checked bag
521282,Exclusive discounts
531386,Exclusive discounts
533617,Free hotel meal
517803,Exclusive discounts
496286,Free checked bag
545848,Free hotel meal
518747,Exclusive discounts
499313,Free hotel meal
554885,Exclusive discounts
556274,Exclusive discounts
517467,Exclusive discounts
545684,1-night free hotel with a flight
509635,1-night free hotel with a flight
587470,No cancellation fees
610905,Free hotel meal
524682,Exclusive discounts
545272,Exclusive discounts
603809,1-night free hotel with a flight
532710,Exclusive discounts
513206,Free hotel meal
507207,Free hotel meal
533846,1-night free hotel with a flight
571208,Exclusive discounts
542760,Free hotel meal
557525,Exclusive discounts
566702,Exclusive discounts
524358,Exclusive discounts
482621,Free checked bag
503483,No cancellation fees
23557,Free checked bag
546847,1-night free hotel with a flight
558138,1-night free hotel with a flight
512976,Exclusive discounts
555818,Exclusive discounts
527253,Exclusive discounts
537975,Exclusive discounts
518612,Free hotel meal
530645,Exclusive discounts
511504,Free checked bag
607270,Free hotel meal
557492,Free checked bag
524313,Free hotel meal
415381,Exclusive discounts
595257,Free hotel meal
556900,Exclusive discounts
526925,Free checked bag
361759,Free checked bag
556533,1-night free hotel with a flight
526740,Free checked bag
533742,Exclusive discounts
560803,Free hotel meal
530374,Free hotel meal
553904,Free checked bag
530379,Free hotel meal
569863,Exclusive discounts
510423,Free hotel meal
505066,Exclusive discounts
535135,1-night free hotel with a flight
523301,Free checked bag
524842,Free checked bag
576846,1-night free hotel with a flight
524628,No cancellation fees
535155,No cancellation fees
632965,Free checked bag
551560,Free hotel meal
619918,Exclusive discounts
588497,Free hotel meal
557815,Free hotel meal
589822,Exclusive discounts
529082,Free checked bag
520429,1-night free hotel with a flight
510585,Free hotel meal
547938,Free checked bag
541539,Exclusive discounts
528164,Free hotel meal
530625,Free hotel meal
517033,Free hotel meal
512329,Free checked bag
614111,Exclusive discounts
547266,Exclusive discounts
533518,Exclusive discounts
572870,No cancellation fees
564204,Exclusive discounts
527326,No cancellation fees
599909,Free hotel meal
620690,Free hotel meal
510081,Exclusive discounts
535311,Exclusive discounts
509892,Exclusive discounts
377069,No cancellation fees
594146,Free checked bag
361459,Free hotel meal
578511,Free hotel meal
518074,1-night free hotel with a flight
570829,1-night free hotel with a flight
595897,No cancellation fees
508938,Free hotel meal
550421,No cancellation fees
542056,Exclusive discounts
524167,Exclusive discounts
592886,No cancellation fees
570713,Exclusive discounts
615006,Free hotel meal
514003,1-night free hotel with a flight
596505,Exclusive discounts
577984,1-night free hotel with a flight
594644,1-night free hotel with a flight
521408,Exclusive discounts
541326,Free checked bag
547857,No cancellation fees
552653,Free hotel meal
543052,Free hotel meal
532843,Exclusive discounts
535051,No cancellation fees
506652,Exclusive discounts
511178,Free hotel meal
556623,Exclusive discounts
524909,Free checked bag
630267,1-night free hotel with a flight
515306,Free hotel meal
512974,Exclusive discounts
568167,Free hotel meal
563711,Exclusive discounts
575459,1-night free hotel with a flight
522152,Free checked bag
517732,Exclusive discounts
552760,1-night free hotel with a flight
569883,Free checked bag
563773,Free hotel meal
515854,Exclusive discounts
595690,No cancellation fees
541700,Exclusive discounts
550572,Free hotel meal
527857,Free hotel meal
512680,Free checked bag
526565,No cancellation fees
441448,No cancellation fees
511697,1-night free hotel with a flight
571639,Exclusive discounts
536387,Exclusive discounts
488246,Exclusive discounts
536474,No cancellation fees
597300,Free hotel meal
505230,Exclusive discounts
541505,Exclusive discounts
517491,Exclusive discounts
567219,Free checked bag
539320,1-night free hotel with a flight
543352,No cancellation fees
497225,No cancellation fees
560065,Exclusive discounts
492371,No cancellation fees
576966,Free checked bag
533985,Free hotel meal
590829,1-night free hotel with a flight
399799,Free hotel meal
572176,No cancellation fees
596220,Free hotel meal
512558,No cancellation fees
543826,Exclusive discounts
553633,Exclusive discounts
541389,Exclusive discounts
429345,No cancellation fees
498665,Free checked bag
555206,Exclusive discounts
575908,Exclusive discounts
560291,Exclusive discounts
572397,Free checked bag
526303,1-night free hotel with a flight
528179,Exclusive discounts
552944,Free hotel meal
513602,Free checked bag
374331,Free checked bag
522438,1-night free hotel with a flight
514893,Free checked bag
561945,No cancellation fees
534040,Exclusive discounts
524807,No cancellation fees
631388,Free hotel meal
522402,Free checked bag
463783,Free hotel meal
589405,Free hotel meal
518827,Free hotel meal
569754,Free hotel meal
510283,1-night free hotel with a flight
516739,Free hotel meal
559787,1-night free hotel with a flight
609221,1-night free hotel with a flight
570418,Free checked bag
523513,Free hotel meal
519885,Free hotel meal
586063,Free checked bag
545745,Free checked bag
514215,Exclusive discounts
562529,Exclusive discounts
536964,Free hotel meal
576663,Free checked bag
530656,Exclusive discounts
422066,Free hotel meal
559794,Exclusive discounts
421666,Free checked bag
482264,Free checked bag
528216,1-night free hotel with a flight
546485,Exclusive discounts
555299,Free hotel meal
546702,Free checked bag
501184,Free hotel meal
586953,No cancellation fees
574071,Free hotel meal
540666,Free hotel meal
527536,1-night free hotel with a flight
620033,Exclusive discounts
224996,Free checked bag
496332,Exclusive discounts
539566,Free checked bag
581770,1-night free hotel with a flight
560627,Exclusive discounts
515739,No cancellation fees
562416,Exclusive discounts
535473,1-night free hotel with a flight
613164,1-night free hotel with a flight
521708,Free checked bag
528826,Exclusive discounts
583342,Free hotel meal
543778,Exclusive discounts
512671,Exclusive discounts
529602,1-night free hotel with a flight
518694,Free checked bag
597878,No cancellation fees
610909,Free hotel meal
512706,Free hotel meal
575554,Exclusive discounts
530672,Exclusive discounts
513568,Free hotel meal
518722,1-night free hotel with a flight
581835,Exclusive discounts
542383,Free checked bag
530810,Free checked bag
472394,Free hotel meal
522184,1-night free hotel with a flight
544685,Exclusive discounts
532725,Free checked bag
537121,Exclusive discounts
633314,Exclusive discounts
595506,Free hotel meal
524214,Free hotel meal
521187,Free checked bag
487352,Free hotel meal
513242,Free hotel meal
529224,Free checked bag
467339,No cancellation fees
582586,1-night free hotel with a flight
511677,Free hotel meal
506130,No cancellation fees
549482,1-night free hotel with a flight
530607,Free checked bag
552313,No cancellation fees
539414,No cancellation fees
513721,No cancellation fees
569300,Free hotel meal
552487,Free hotel meal
549988,Free checked bag
608296,No cancellation fees
537507,Free hotel meal
537317,Exclusive discounts
547776,Exclusive discounts
527344,Exclusive discounts
509826,Free hotel meal
559547,Free checked bag
523686,No cancellation fees
566650,Free checked bag
583297,Exclusive discounts
521044,Free hotel meal
537414,Exclusive discounts
590095,1-night free hotel with a flight
631970,Exclusive discounts
534391,Exclusive discounts
534594,No cancellation fees
511455,Free hotel meal
541906,Exclusive discounts
577930,No cancellation fees
523846,1-night free hotel with a flight
509516,1-night free hotel with a flight
438937,Free hotel meal
517105,Exclusive discounts
411701,Free checked bag
545748,Exclusive discounts
478188,No cancellation fees
605004,No cancellation fees
511469,Exclusive discounts
448564,Free checked bag
545936,Exclusive discounts
535266,1-night free hotel with a flight
536469,1-night free hotel with a flight
518516,Exclusive discounts
539093,No cancellation fees
572554,Free hotel meal
535885,No cancellation fees
503760,Free hotel meal
548037,Free checked bag
555478,Free hotel meal
556647,Free hotel meal
507531,Free checked bag
550985,Free checked bag
584912,Exclusive discounts
529879,Free hotel meal
565460,Free hotel meal
571560,No cancellation fees
519406,Free hotel meal
564620,Exclusive discounts
518416,Exclusive discounts
541764,No cancellation fees
527470,Exclusive discounts
539209,No cancellation fees
526711,Exclusive discounts
516004,No cancellation fees
488009,No cancellation fees
478291,Free hotel meal
513096,Free hotel meal
508050,Exclusive discounts
531499,1-night free hotel with a flight
521392,Free checked bag
511208,Exclusive discounts
604982,Exclusive discounts
519631,Free hotel meal
544595,Free hotel meal
479785,1-night free hotel with a flight
572479,No cancellation fees
446473,Free hotel meal
571610,No cancellation fees
593401,Free checked bag
519961,Exclusive discounts
549366,Exclusive discounts
524407,1-night free hotel with a flight
565294,Free checked bag
513237,Free hotel meal
558437,No cancellation fees
530277,Exclusive discounts
598590,Exclusive discounts
536278,Free hotel meal
510379,Exclusive discounts
526445,No cancellation fees
552734,Exclusive discounts
583486,Free checked bag
420669,Free hotel meal
524484,Free hotel meal
535447,No cancellation fees
566044,Exclusive discounts
523517,Exclusive discounts
573011,1-night free hotel with a flight
534782,Free hotel meal
570746,Free hotel meal
539542,Free hotel meal
555083,Free checked bag
459645,Free checked bag
520762,No cancellation fees
554357,Free hotel meal
519957,Free hotel meal
623949,Exclusive discounts
515409,Free checked bag
561054,Free hotel meal
616789,Free hotel meal
581438,1-night free hotel with a flight
609683,Exclusive discounts
575208,Exclusive discounts
535502,Exclusive discounts
590922,Exclusive discounts
486113,Free hotel meal
517819,Exclusive discounts
547336,1-night free hotel with a flight
538457,No cancellation fees
536431,Exclusive discounts
509346,Exclusive discounts
553245,Free hotel meal
531789,1-night free hotel with a flight
535149,Free hotel meal
532823,Free checked bag
576541,Exclusive discounts
516808,No cancellation fees
558277,No cancellation fees
537725,Free checked bag
484249,No cancellation fees
524080,No cancellation fees
389662,No cancellation fees
569243,Free hotel meal
519706,Free checked bag
566432,Free hotel meal
527541,No cancellation fees
521293,Exclusive discounts
503277,Free hotel meal
536170,No cancellation fees
561031,1-night free hotel with a flight
618088,No cancellation fees
553339,Exclusive discounts
511195,Exclusive discounts
507395,Exclusive discounts
517142,No cancellation fees
588560,Exclusive discounts
600561,Exclusive discounts
432941,Free hotel meal
490201,Free hotel meal
529023,Exclusive discounts
585310,Exclusive discounts
560948,Exclusive discounts
514113,Exclusive discounts
526683,Exclusive discounts
598881,1-night free hotel with a flight
585722,Exclusive discounts
524211,Exclusive discounts
518041,Exclusive discounts
512289,No cancellation fees
539794,No cancellation fees
509359,Free checked bag
636966,Exclusive discounts
584001,Free hotel meal
542937,Exclusive discounts
539453,Exclusive discounts
516933,Exclusive discounts
502609,No cancellation fees
421700,No cancellation fees
539384,Exclusive discounts
518044,Exclusive discounts
550711,Exclusive discounts
475531,Free hotel meal
499659,No cancellation fees
528909,No cancellation fees
497915,No cancellation fees
557799,Free hotel meal
559148,Exclusive discounts
598526,Free hotel meal
524722,Free checked bag
485891,No cancellation fees
533411,Free checked bag
544926,Exclusive discounts
526916,1-night free hotel with a flight
580515,Exclusive discounts
526872,Free hotel meal
514785,Free checked bag
524057,Free hotel meal
512069,Exclusive discounts
525555,No cancellation fees
598715,Free hotel meal
590230,No cancellation fees
582723,No cancellation fees
559324,Free checked bag
385689,Free checked bag
516006,1-night free hotel with a flight
527987,Free hotel meal
567558,1-night free hotel with a flight
561908,Free hotel meal
546061,Exclusive discounts
620972,No cancellation fees
578892,Exclusive discounts
521607,Free hotel meal
511567,Exclusive discounts
500257,Free hotel meal
497829,No cancellation fees
316527,Free checked bag
496382,Free hotel meal
564606,Free checked bag
574206,Free hotel meal
532063,Exclusive discounts
520885,Exclusive discounts
605136,Free hotel meal
601917,Free checked bag
514071,Exclusive discounts
555934,Free hotel meal
463652,Free hotel meal
548474,Free hotel meal
527735,Free hotel meal
536490,Free checked bag
519726,Free checked bag
560085,No cancellation fees
523787,1-night free hotel with a flight
500745,Free checked bag
516420,No cancellation fees
572538,No cancellation fees
513241,No cancellation fees
547164,Free hotel meal
514076,1-night free hotel with a flight
509098,No cancellation fees
562338,Free checked bag
518645,Exclusive discounts
513026,Free hotel meal
618308,Free hotel meal
531016,No cancellation fees
463867,Free hotel meal
576677,No cancellation fees
587810,Free hotel meal
580402,1-night free hotel with a flight
630176,Free checked bag
565910,Free checked bag
522999,1-night free hotel with a flight
521033,Free checked bag
531795,Free hotel meal
548651,Free hotel meal
536058,No cancellation fees
538438,1-night free hotel with a flight
538216,No cancellation fees
569788,No cancellation fees
472614,Free checked bag
498363,Free hotel meal
594948,No cancellation fees
538413,No cancellation fees
571888,1-night free hotel with a flight
505617,Free checked bag
519205,Free checked bag
614549,No cancellation fees
533378,No cancellation fees
620382,Free checked bag
574116,Exclusive discounts
543375,Exclusive discounts
527019,No cancellation fees
560478,No cancellation fees
531109,Free checked bag
547792,Free hotel meal
521235,Free hotel meal
547911,Free hotel meal
514675,No cancellation fees
509302,No cancellation fees
520708,1-night free hotel with a flight
525377,No cancellation fees
590429,Free checked bag
608343,Free hotel meal
539008,Exclusive discounts
585768,Free hotel meal
532941,Free hotel meal
578607,Free hotel meal
216796,No cancellation fees
405305,No cancellation fees
535983,No cancellation fees
535791,Free checked bag
620274,No cancellation fees
623972,Free hotel meal
534858,Free hotel meal
543900,No cancellation fees
581005,Exclusive discounts
553231,No cancellation fees
480796,Free checked bag
518406,Exclusive discounts
535060,Exclusive discounts
407118,No cancellation fees
555960,Free hotel meal
533908,Exclusive discounts
525769,No cancellation fees
617199,Free hotel meal
527518,Free hotel meal
512922,No cancellation fees
545939,Free checked bag
531253,Exclusive discounts
377411,Free hotel meal
535701,Exclusive discounts
541921,Exclusive discounts
521186,No cancellation fees
535610,Free hotel meal
580971,Free checked bag
560175,No cancellation fees
523546,1-night free hotel with a flight
513620,Free hotel meal
313724,No cancellation fees
512943,Free hotel meal
539936,Free hotel meal
508944,Free hotel meal
516273,Free checked bag
511916,Exclusive discounts
611177,Exclusive discounts
555997,No cancellation fees
502847,No cancellation fees
623935,1-night free hotel with a flight
518743,Free hotel meal
518870,Exclusive discounts
510707,Exclusive discounts
576612,No cancellation fees
570930,No cancellation fees
532623,Free checked bag
523228,Exclusive discounts
551166,Exclusive discounts
546867,No cancellation fees
560733,No cancellation fees
515271,Exclusive discounts
517415,No cancellation fees
512416,1-night free hotel with a flight
464239,Free hotel meal
546844,Exclusive discounts
542012,Free hotel meal
530739,Free hotel meal
522445,Free checked bag
509515,Exclusive discounts
508866,No cancellation fees
568917,No cancellation fees
585585,No cancellation fees
527945,Free checked bag
523442,Free hotel meal
228872,Free hotel meal
539558,1-night free hotel with a flight
547512,1-night free hotel with a flight
540253,Exclusive discounts
599311,1-night free hotel with a flight
494463,Exclusive discounts
518963,Free hotel meal
528372,Free checked bag
558081,Free hotel meal
590905,No cancellation fees
606041,No cancellation fees
579950,Free hotel meal
603883,No cancellation fees
576366,Free hotel meal
545012,Exclusive discounts
537676,Exclusive discounts
511762,Free checked bag
593833,No cancellation fees
535737,Free hotel meal
486454,Free checked bag
489785,Exclusive discounts
635949,Exclusive discounts
508923,Exclusive discounts
513800,Free checked bag
522263,Free hotel meal
522937,No cancellation fees
547201,Exclusive discounts
574603,Exclusive discounts
545958,Free checked bag
583190,1-night free hotel with a flight
365825,Free hotel meal
596559,Free hotel meal
524861,No cancellation fees
552573,Exclusive discounts
523338,1-night free hotel with a flight
566533,Exclusive discounts
490608,Free hotel meal
541168,Exclusive discounts
535341,Exclusive discounts
542189,No cancellation fees
519687,Exclusive discounts
576985,Free checked bag
614412,Exclusive discounts
507573,Free hotel meal
531682,No cancellation fees
532279,No cancellation fees
515634,Free hotel meal
523866,No cancellation fees
553361,1-night free hotel with a flight
566096,No cancellation fees
518711,No cancellation fees
549800,Exclusive discounts
635249,No cancellation fees
530385,Exclusive discounts
549764,Free hotel meal
546334,Free hotel meal
513322,No cancellation fees
348817,Free hotel meal
467892,No cancellation fees
584591,Exclusive discounts
489852,Exclusive discounts
550202,Exclusive discounts
522112,Exclusive discounts
513220,Exclusive discounts
578164,Free hotel meal
471687,Free hotel meal
512984,Free checked bag
523256,Exclusive discounts
330893,Free checked bag
498931,No cancellation fees
525529,Free hotel meal
585492,No cancellation fees
601158,No cancellation fees
580460,Exclusive discounts
549367,No cancellation fees
541236,Exclusive discounts
538814,No cancellation fees
526900,Free checked bag
567061,No cancellation fees
619109,Exclusive discounts
605615,Exclusive discounts
531427,No cancellation fees
591433,Free checked bag
581365,No cancellation fees
548978,No cancellation fees
538321,Exclusive discounts
590659,No cancellation fees
430722,Free hotel meal
559473,Free hotel meal
551468,Free hotel meal
516765,1-night free hotel with a flight
513338,Free hotel meal
515085,Exclusive discounts
488827,Free hotel meal
525824,Free hotel meal
521000,Exclusive discounts
587538,No cancellation fees
511778,Exclusive discounts
562108,Exclusive discounts
629647,Free hotel meal
566338,No cancellation fees
555301,Exclusive discounts
480331,No cancellation fees
500243,No cancellation fees
526540,Free hotel meal
509419,No cancellation fees
571525,Exclusive discounts
574489,No cancellation fees
507376,Exclusive discounts
607706,Exclusive discounts
510815,Exclusive discounts
595171,Free hotel meal
540094,No cancellation fees
585965,Exclusive discounts
547453,Free hotel meal
528965,Free checked bag
542153,Free checked bag
577626,Free checked bag
626645,No cancellation fees
563482,Free checked bag
542015,Exclusive discounts
565718,1-night free hotel with a flight
542605,Exclusive discounts
543428,No cancellation fees
510836,No cancellation fees
511589,No cancellation fees
516089,Free hotel meal
527605,Exclusive discounts
595852,No cancellation fees
551718,No cancellation fees
555186,No cancellation fees
508611,1-night free hotel with a flight
517622,Free checked bag
501764,No cancellation fees
560519,No cancellation fees
495042,Free hotel meal
531931,No cancellation fees
629701,Exclusive discounts
511398,Free checked bag
515802,No cancellation fees
521748,Free checked bag
568486,No cancellation fees
458814,Free hotel meal
547761,Exclusive discounts
534179,Free hotel meal
612976,Exclusive discounts
536764,No cancellation fees
322867,Free checked bag
494484,Free checked bag
544839,No cancellation fees
589228,Free hotel meal
599790,1-night free hotel with a flight
588732,Exclusive discounts
581729,No cancellation fees
537470,Exclusive discounts
425966,Free hotel meal
551935,No cancellation fees
550754,Free checked bag
526154,Free checked bag
513875,Exclusive discounts
547966,Free hotel meal
464782,Free checked bag
540199,1-night free hotel with a flight
565935,Free checked bag
622343,Exclusive discounts
620991,No cancellation fees
523209,Exclusive discounts
529689,Free checked bag
510686,Exclusive discounts
502145,No cancellation fees
595126,Free hotel meal
483928,Free hotel meal
519114,Exclusive discounts
572609,Free checked bag
626329,Free checked bag
620453,Free hotel meal
528743,Exclusive discounts
617506,Free checked bag
526297,Free checked bag
626249,No cancellation fees
560529,No cancellation fees
540347,No cancellation fees
617458,Free checked bag
556138,Free checked bag
539304,Free hotel meal
550019,Free checked bag
533755,Free checked bag
533129,No cancellation fees
546437,No cancellation fees
543240,Free hotel meal
568773,No cancellation fees
523395,No cancellation fees
359653,Free checked bag
545803,No cancellation fees
522624,Exclusive discounts
531868,Free checked bag
595861,No cancellation fees
516132,Free checked bag
512443,Free hotel meal
552192,Exclusive discounts
498298,No cancellation fees
523612,Free hotel meal
555587,1-night free hotel with a flight
572502,Free hotel meal
565365,No cancellation fees
609868,No cancellation fees
522532,Exclusive discounts
581679,Free checked bag
537770,Exclusive discounts
569170,Free checked bag
536951,Free checked bag
264470,Free checked bag
547007,No cancellation fees
525201,No cancellation fees
519943,Free hotel meal
610144,No cancellation fees
586006,No cancellation fees
569203,Exclusive discounts
518121,No cancellation fees
517158,Free checked bag
249521,No cancellation fees
529781,Free checked bag
548230,No cancellation fees
543810,Free hotel meal
530797,Exclusive discounts
540973,No cancellation fees
529205,1-night free hotel with a flight
490671,No cancellation fees
557851,No cancellation fees
516744,1-night free hotel with a flight
519412,Exclusive discounts
517150,No cancellation fees
519541,Exclusive discounts
562161,Exclusive discounts
599649,Exclusive discounts
516967,Exclusive discounts
596335,Exclusive discounts
512148,No cancellation fees
627518,1-night free hotel with a flight
535063,Exclusive discounts
512826,Free hotel meal
527560,No cancellation fees
542976,Free hotel meal
512587,Free hotel meal
519267,No cancellation fees
543327,1-night free hotel with a flight
515727,No cancellation fees
509354,No cancellation fees
550703,No cancellation fees
540244,No cancellation fees
551549,Exclusive discounts
575131,Free hotel meal
521474,Free checked bag
558682,Free checked bag
552623,Free checked bag
387783,No cancellation fees
530667,Exclusive discounts
504133,Exclusive discounts
559094,No cancellation fees
586192,Free hotel meal
555058,Free checked bag
531467,Free hotel meal
448154,Free hotel meal
516282,Exclusive discounts
610474,Free checked bag
533396,Free hotel meal
576833,Exclusive discounts
583454,Free checked bag
519897,Exclusive discounts
507505,No cancellation fees
510459,No cancellation fees
526062,Free hotel meal
635790,No cancellation fees
524038,Free checked bag
555310,Exclusive discounts
524365,Free checked bag
581527,Free hotel meal
546190,No cancellation fees
582636,No cancellation fees
610482,No cancellation fees
518480,Free checked bag
531650,Free hotel meal
511578,No cancellation fees
583336,Free hotel meal
543271,No cancellation fees
541939,No cancellation fees
599657,Exclusive discounts
448295,Free checked bag
532410,Free hotel meal
625703,No cancellation fees
516117,No cancellation fees
395981,No cancellation fees
500646,Free hotel meal
526258,Free checked bag
567824,Free checked bag
519014,Exclusive discounts
525631,Exclusive discounts
512791,No cancellation fees
529421,Exclusive discounts
512888,No cancellation fees
545577,Free checked bag
516217,Free hotel meal
555030,Free checked bag
571913,No cancellation fees
535003,Free hotel meal
515490,Exclusive discounts
512623,Free checked bag
545360,No cancellation fees
438995,No cancellation fees
572290,No cancellation fees
543660,Free checked bag
521658,Free hotel meal
517543,Free hotel meal
528827,Exclusive discounts
521212,1-night free hotel with a flight
535878,Free hotel meal
502210,No cancellation fees
514639,Free checked bag
563882,Free hotel meal
551567,Free checked bag
504945,Free hotel meal
519211,Free checked bag
475060,Free hotel meal
520680,Exclusive discounts
167852,Free hotel meal
464614,Free hotel meal
593244,Exclusive discounts
555521,No cancellation fees
513138,Free hotel meal
530240,No cancellation fees
579230,No cancellation fees
471186,Exclusive discounts
416580,No cancellation fees
532622,Exclusive discounts
510198,Exclusive discounts
604840,No cancellation fees
637421,No cancellation fees
487453,No cancellation fees
527133,Free checked bag
533327,Free checked bag
578549,Free checked bag
567390,Free hotel meal
527393,Free hotel meal
530365,Free hotel meal
566626,Free hotel meal
516763,Free hotel meal
580902,No cancellation fees
549251,Free checked bag
564616,Free hotel meal
509069,Exclusive discounts
520405,Exclusive discounts
530427,Exclusive discounts
491995,No cancellation fees
605780,Free checked bag
517393,Free checked bag
578886,1-night free hotel with a flight
518541,Exclusive discounts
552726,No cancellation fees
510316,No cancellation fees
597410,Free hotel meal
554217,Free hotel meal
532215,Exclusive discounts
525410,Exclusive discounts
560991,Exclusive discounts
404879,Free hotel meal
433080,Free hotel meal
533759,Exclusive discounts
514053,No cancellation fees
630694,No cancellation fees
617606,Free checked bag
512301,1-night free hotel with a flight
615783,No cancellation fees
572632,No cancellation fees
516127,No cancellation fees
527354,Exclusive discounts
600011,Exclusive discounts
516296,1-night free hotel with a flight
542795,Free hotel meal
571429,No cancellation fees
534697,Exclusive discounts
506427,Free checked bag
596153,Free hotel meal
519285,Exclusive discounts
513714,No cancellation fees
514342,Free hotel meal
522457,Free hotel meal
491141,No cancellation fees
507435,1-night free hotel with a flight
554413,No cancellation fees
574104,Free hotel meal
542843,Exclusive discounts
573922,No cancellation fees
551088,Exclusive discounts
437162,Free checked bag
621607,Free checked bag
594875,No cancellation fees
563254,Exclusive discounts
520527,Exclusive discounts
637555,Exclusive discounts
540642,No cancellation fees
482630,Free hotel meal
578088,Free hotel meal
517581,Free hotel meal
551681,Free checked bag
529284,No cancellation fees
541061,No cancellation fees
616086,Free checked bag
543038,Free checked bag
548120,No cancellation fees
512529,Exclusive discounts
392453,No cancellation fees
488974,No cancellation fees
469237,No cancellation fees
550110,Free checked bag
594824,No cancellation fees
490040,Free hotel meal
585832,Exclusive discounts
587304,Exclusive discounts
513216,Exclusive discounts
538788,Free checked bag
575823,Exclusive discounts
583052,Free checked bag
510393,Free hotel meal
527850,Exclusive discounts
515684,No cancellation fees
464160,Free hotel meal
460625,Exclusive discounts
527187,Exclusive discounts
589162,Free hotel meal
548190,Exclusive discounts
536566,Exclusive discounts
533542,Exclusive discounts
624198,Free hotel meal
471500,Exclusive discounts
515502,Free checked bag
491266,No cancellation fees
514737,No cancellation fees
518348,Exclusive discounts
476665,Exclusive discounts
449804,Free checked bag
544425,No cancellation fees
558204,Exclusive discounts
556887,Exclusive discounts
627451,Exclusive discounts
515200,Free hotel meal
529338,Free checked bag
548022,Free hotel meal
